,ID,text,type,tags,rating,num_ratings,link
3042,3545,"Ten o'clock at night is when it hit me -- that's when I came to my senses and realized, even if God was going to end the world at the end of 2000, why would he do it on Pacific Coast Time? ",God,,,,http://jokes.cc.com/funny-god/mjugfb/d-c--curry--ending-the-world-in-2000
3043,3546,"God ain't white. And if he was white, he wouldn't end the world anyway -- he'd stand back and let somebody else end it. Then if it turned out good, he'd step up and try to take credit for it. ",God,,,,http://jokes.cc.com/funny-god/wmt3r5/d-c--curry--even-if-god-was-white
3044,3547,"I'm not only Iranian; I'm also Jewish: I'm an Iranian-Jew. I know what you're thinking. You're thinking, 'Wow, he's Iranian and Jewish. I don't know if I should hate him or hate him.' ",God,,,,http://jokes.cc.com/funny-god/96m0dm/dan-ahdoot--iranian-jew
3045,3548,"I've never understood the concept of the gift certificate because for the same $50 bucks, [my friend] could've gotten me $50 bucks. ",God,,,,http://jokes.cc.com/funny-god/zlihyf/dan-naturman--gift-certificates
3046,3549,"My dad drives so slow that when we're on the highway, Amish people give us the finger. ",God,,,,http://jokes.cc.com/funny-god/6n68gc/dan-rosen--driving-with-dad
3047,3550,"A family was having guests to dinner. At the table, the mother turned to her six-year-old daughter and says, ""Dear, would you like to say the blessing?"" ""I wouldn't know what to say,"" replies the little girl. ""Just say what you hear Mommy say, sweetie."" Her daughter takes a deep breath, bows her head, and solemnly says, ""Dear Lord, why the hell did I invite all these people to dinner?""  ",God,,,,http://jokes.cc.com/funny-god/x100p9/daughter-s-prayer
3048,3551,"You look over at your cubicle mate, and they have that wallpaper on their computer. It says 'God has a plan for all of us.' And I'm like, 'Well, that's sweet, but if God's plan for me is to work in data entry, I want to see what the devil has on the table.' ",God,,,,http://jokes.cc.com/funny-god/c14ucl/dave-waite--data-entry-job
3049,3553,"Thou shalt not commit adultery.' Now, you know no guy would have ever dreamed that one up. ",God,,,,http://jokes.cc.com/funny-god/lfdos4/david-feldman--why-god-is-a-woman
3050,3555,"Satan appeared before a small town congregation. Everyone started screaming and running for the front church door, trampling each other in a frantic effort to get away. Soon everyone was gone except for an elderly gentleman who sat calmly.  Satan walked up to him and said, ""Don't you know who I am?"" The man replied, ""Yep, sure do."" Satan asked, ""Aren't you going to run?"" ""Nope, sure ain't,"" said the man. Satan asked, ""Why aren't you afraid of me?"" The man replied, ""Been married to your sister for over 48 years.""  ",God,,,,http://jokes.cc.com/funny-god/euztby/devil-in-the-church
3051,3556,"After church service, a little boy tells his pastor that he is going to give him a lot of money when he grows up. ""Well, thank you,"" the pastor replies. ""But why?"" The little boy says, ""Because my daddy says you're one of the poorest preachers we've ever had!"" ",God,,,,http://jokes.cc.com/funny-god/7htgfx/donations-to-the-preacher
3052,3557,"I started reading the Bible, the Torah, the Koran, back issues of the Green Lantern, you know what I mean? I was like an atheist with a B plan. ",God,,,,http://jokes.cc.com/funny-god/5f4lcv/dwayne-kennedy--9-11-reaction
3053,3558,"You know how it is sometimes, man. You'll be sitting around drinking wine with a group of your friends or some apostles, and a story just starts getting away from you. 'Yeah, man, I remember it like it was yesterday. I'd seen this dog, it looked like a beast. He had, I don't know, one -- seven heads! And the bush was on fire and talking to me. I'm drunk, but you can quote me on that. I hear you're writing a book.' ",God,,,,http://jokes.cc.com/funny-god/o6nr6l/dwayne-kennedy--bible-stories
3054,3559,Two things they talk about in the Bible a lot is wine and sh*t that's hard to believe. I think the wine came first. ,God,,,,http://jokes.cc.com/funny-god/ljq0st/dwayne-kennedy--bible-topics
3055,3560,"I tried to go Christmas shopping last year, but I didn't have no money. I just went window-shopping with a brick. ",God,,,,http://jokes.cc.com/funny-god/jw3vsq/dwayne-kennedy--christmas-shopping
3056,3561,White folks were outraged. 'We haven't seen that kind of violence in the name of religion in this country since we got here!' ,God,,,,http://jokes.cc.com/funny-god/yo39jk/dwayne-kennedy--white-folks-on-9-11
3057,3563,Did you hear about the dyslexic devil worshipper? He sold his soul to Santa. ,God,,,,http://jokes.cc.com/funny-god/w0vzxt/dyslexic-devil-worshipper
3058,3564,"A woman arrives at the Pearly Gates and finds St. Peter is not there, but a computer terminal is sitting next to the arch. She walks up to it and sees, ""Welcome to www.Heaven.com. Please enter your User ID and Password to continue."" She doesn't have either, but underneath the fields is a small line reading: ""Forgot your ID or Password? Click Here."" So she does. Up pops a screen that reads, ""Please enter at least two of the following, and your pasword and ID will be e-mailed to you.""  The fields included ""Name,"" ""Date of birth,"" ""Date of death,"" and ""Favorite Food."" The woman enters her name and date of birth, and clicks ""Submit."" Up pops another screen that reads, ""We are sorry, we did not find a match in our database. Would you like to register?"" So the woman clicks the button marked ""Yes."" A long and detailed form appears on the screen, and the woman spends some time filling it out. Then she clicks the ""Submit"" button. Now she is faced with a screen reading, ""We are sorry, this service is temporarily unavailable. Please try again later."" There is a button marked ""Back."" She clicks it. A new page appears. It reads, ""Welcome to www.Purgatory.com.  Please enter your User ID and Password to continue..."" ",God,,,,http://jokes.cc.com/funny-god/itpk88/e-vil
3059,3566,"It's like they're running a self-esteem LensCrafters: complete loss of identity in about an hour, that's the way she works. I go home, everyone's sitting around the table. They're like a Hebrew posse. They attack from right to left. ",God,,,,http://jokes.cc.com/funny-god/r1q336/ed-crasnick--visiting-my-parents
3060,3567,"Religious leaders have been confusing us lately. Religious leaders tell us if we do good things, you go to Heaven. And then some of them do bad things, and it makes me think maybe Hell's the cooler place and they're holding out on us. ",God,,,,http://jokes.cc.com/funny-god/gngbxh/eddie-brill--religious-leaders
3061,3568,"My boyfriend had a hard time telling his parents that he was gay because he's from some Christian Right family out in Idaho, and they couldn't deal with any kind of sexual issues at all. When he was 13, his mother caught him masturbating, and she freaked out. She smacked him so hard that she knocked him out of their pew. ",God,,,,http://jokes.cc.com/funny-god/w8stbq/eddie-sarfaty--strict-christian-right-family
3062,3571,"When they crucified Jesus, did you know the cross actually fell over and killed a few people? And, of course, the insurance companies wouldn't pay off on the policy: 'Act of God' -- you know how they get away with that one. ",God,,,,http://jokes.cc.com/funny-god/d34uq9/fred-wolf--falling-cross
3063,3572,"Jesus Christ, our Lord -- you know he's coming back. He is coming back. He's been gone a while, but he is coming back. Could you imagine what his 'While You're Out' memo pad must look like? ",God,,,,http://jokes.cc.com/funny-god/zpp4e6/fred-wolf--jesus-is-coming-back
3064,3574,Q: Why did Frosty the Snowman pull his pants down? A: He heard the snowblower coming.  ,God,,,,http://jokes.cc.com/funny-god/0unu5f/frosty-the-snowman
3065,3576,"I am Jewish; my girlfriend's not. She did buy me eight presents for Hanukkah, though. I was like, 'Why did you buy me eight presents for Hanukkah?' She's like, 'Eight presents, for the eight nights of Hanukkah.' I was like, 'You idiot, there's 32 nights of Hanukkah -- and I like electronics. Now, go to the mall. Religious minimum: $50 a gift.' ",God,,,,http://jokes.cc.com/funny-god/icrb3x/geoff-keith--teaching-my-girlfriend-about-hanukkah
3066,3578,"I found some gifts at the Christian book store I did not expect to find. I picked one up out of the shirt bin; it said, 'Someone I know received eternal salvation and will dwell in the house of the Lord forever, and all I got was this lousy t-shirt.' ",God,,,,http://jokes.cc.com/funny-god/32iov7/grant-taylor--christian-gifts
3067,3579,"I really like a lot of the stuff they did. It's just, sometimes, their fans get on my nerves. ",God,,,,http://jokes.cc.com/funny-god/1b5dom/grant-taylor--elvis-and-jesus
3068,3580,They were both much more popular and more frequently cited since their deaths. ,God,,,,http://jokes.cc.com/funny-god/b2f7vj/grant-taylor--elvis-and-jesus--after-death
3069,3583,"Betty and Tim die in a car accident on the eve of their wedding. In Heaven, they ask St. Peter if they can still be married.
 
 ""Well, let me find out if this is possible.  Stay here and I will be right back.""
 
 Six months pass and Peter returns. ""Yes, we can do this for you.""
 
 The couple asks, ""Well, as we have spent so much time together waiting for your answer, we need to know that if things don't work out, is there a possibility that we can be divorced?""
 
 To which St. Peter answers, ""It took me six months to find a priest up here -- how long do you think it will take me to find a lawyer?"" ",God,,,,http://jokes.cc.com/funny-god/oio5bu/heavenly-marital-help
3070,3584,"A gentleman sits next to a priest on an airplane. He sees the priest doing a crossword puzzle.
 
 Time passes and the priest says, ""Excuse me, sir, but do you know a four letter word that describes a woman and ends in 'u-n-t'?""
 
 The gentleman thinks about this and finally says, ""I believe the word you're looking for is 'aunt.'""
 
 The priest replies, ""Oh, you're right. That fits, too. Would you happen to have an eraser?"" ",God,,,,http://jokes.cc.com/funny-god/b6smsk/his-holy-crossword
3071,3585,Q: How do you make holy water? A: You boil the hell out of it!  ,God,,,,http://jokes.cc.com/funny-god/8sig12/holy-water
3072,3586,"Q: What do you get when you mix holy water with castor oil?
 
 A: A religious movement. ",God,,,,http://jokes.cc.com/funny-god/iklcm1/holy-water---castor-oil
3073,3589,"Let me give you guys a tip: if you ever go to the Middle East -- Israel, Egypt, any place like that -- don't make the mistake I did. Don't use those maps in the back of your Bible to get around. Those are way out of date. ",God,,,,http://jokes.cc.com/funny-god/01voi6/isaac-witty--visiting-the-middle-east
3074,3590,"When I was younger, I actually thought the Mormons were kind of a cool religion because of that multiple wife thing. I thought it was pretty sexy, multiple wives, and then I got married, and I realized that one wife is certainly enough for any man. ",God,,,,http://jokes.cc.com/funny-god/nrkrxz/j-j--wall--sexy-multiple-wife-thing
3075,3591,"Don't get me wrong, I believe in God. I just don't trust anybody who works for him. ",God,,,,http://jokes.cc.com/funny-god/0hwedb/jack-coen--belief-in-god
3076,3592,"Faith is a huge concept for anyone to grasp, never mind a child. You have to be careful you don't send mixed signals. I mean, when I found out Santa Claus and Easter Bunny weren't real, that made it real tough on God and Jesus. Hey -- at least the other guy stopped by once a year and gave me something. ",God,,,,http://jokes.cc.com/funny-god/7b1eog/jack-coen--grasping-faith-as-a-child
3077,3593,"We had our first two years ago -- on New Year's Eve. That's a rockin' birthday. Kind of f**ks any New Year's plans I might have had for the rest of my life, but whatever, kids can be selfish. ",God,,,,http://jokes.cc.com/funny-god/9s1ljd/jacob-sirof--new-year-s-baby
3078,3594,"That's just what we need because humans haven't made up enough reasons to hate one another. Along with race, nationality, gender, sexual preference, religious or cultural differences -- now, if you're born in June, you're a prick. ",God,,,,http://jokes.cc.com/funny-god/si7ap1/james-patterson--astrology
3079,3596,"My last girlfriend wanted me to talk dirty to her in the bed. I'm no wildman in the sack. Don't let the glasses and the hip threads fool you. I had a hard time with the degrading, profane language because I was raised a proverbial nice, Jewish boy. So this is how I would talk dirty to her -- it's embarrassing -- 'You really like my schmeckle, don't you? I am gonna schtupp you so hard. Don't make me stick it in your tushie.' ",God,,,,http://jokes.cc.com/funny-god/csn7un/jason-kuller--awkward-dirty-talk
3080,3597,"My mom's real religious, dude. She's all, 'You gotta find Jesus.' I'm like, 'I know where Jesus is. He's in jail.' 'Cause when all my friends come out, they're like, 'Hey, I found Jesus.' ",God,,,,http://jokes.cc.com/funny-god/2uifjj/jeff-garcia--where-s-jesus-
